interaction_id,customer_id,campaign_name,channel,interaction_date,clicked,converted
8000456,109757,Loan Offer,Email,2023-12-01,False,False
8000457,118274,Premium Upgrade,Email,2023-04-06,False,False
8000458,109466,Travel Card,Email,2023-08-17,False,False
8000459,112629,Loan Offer,Email,2023-02-08,False,False
8000460,121390,Cashback Boost,Email,2024-06-04,False,False
8000461,109773,Premium Upgrade,In-App Banner,2023-02-06,False,False
8000462,100126,Loan Offer,In-App Banner,2024-01-27,False,False
8000463,117824,Travel Card,Push Notification,2024-08-02,False,True
8000464,121920,Dormant Reactivation,In-App Banner,2024-10-05,False,False
8000465,125762,Travel Card,Push Notification,2023-08-10,False,False
8000466,114777,Cashback Boost,Email,2023-09-29,False,False
8000467,124580,Premium Upgrade,Push Notification,2023-04-15,False,False
8000468,108693,Loan Offer,In-App Banner,2024-08-03,False,False
8000469,104552,Loan Offer,SMS,2023-07-21,False,False
8000470,126940,Premium Upgrade,In-App Banner,2023-03-25,True,False
8000471,129069,Cashback Boost,In-App Banner,2024-12-28,False,False
8000472,109569,Premium Upgrade,In-App Banner,2023-02-02,False,False
8000473,101753,Travel Card,Email,2024-06-15,False,False
8000474,116030,Savings Goal,Email,2024-04-08,False,False
8000475,119330,Dormant Reactivation,Push Notification,2023-06-06,False,False
8000476,113741,Travel Card,Push Notification,2024-12-08,False,False
8000477,108653,Savings Goal,Email,2023-07-15,False,False
8000478,124199,Cashback Boost,Email,2023-03-15,False,False
8000479,112501,Cashback Boost,In-App Banner,2024-05-30,False,False
8000480,117891,Savings Goal,Push Notification,2024-11-27,False,False
8000481,108379,Travel Card,Push Notification,2023-09-10,False,False
8000482,104355,Dormant Reactivation,Email,2023-08-29,False,False
8000483,113185,Savings Goal,Push Notification,2023-01-31,False,False
8000484,126436,Cashback Boost,Push Notification,2024-09-01,False,False
8000485,103563,Travel Card,Email,2024-03-05,False,False
8000486,107690,Loan Offer,SMS,2023-05-26,False,False
8000487,102005,Premium Upgrade,Push Notification,2024-10-20,False,False
8000488,122732,Cashback Boost,Push Notification,2024-01-14,True,False
8000489,116171,Loan Offer,Email,2024-07-22,False,False
8000490,107429,Loan Offer,Email,2024-02-09,False,False
8000491,128526,Travel Card,In-App Banner,2024-12-05,False,False
8000492,128442,Cashback Boost,Push Notification,2024-02-23,False,False
8000493,120861,Travel Card,Push Notification,2023-11-29,False,False
8000494,114288,Cashback Boost,Push Notification,2023-03-25,False,False
8000495,115480,Dormant Reactivation,Email,2023-11-16,False,False
8000496,128691,Savings Goal,Email,2024-07-14,False,False
8000497,128248,Savings Goal,Email,2024-06-21,False,False
8000498,116412,Cashback Boost,Email,2024-03-08,False,False
8000499,122287,Loan Offer,In-App Banner,2024-05-17,False,False
8000500,106953,Cashback Boost,Email,2023-01-06,False,False
8000501,121822,Premium Upgrade,Email,2024-12-13,False,False
8000502,111739,Premium Upgrade,In-App Banner,2023-09-21,False,False
8000503,117579,Travel Card,Push Notification,2024-05-27,True,False
8000504,115964,Cashback Boost,Email,2023-04-20,False,False
8000505,114578,Loan Offer,SMS,2024-05-28,False,False
8000506,125451,Savings Goal,Email,2024-06-08,False,False
8000507,126656,Cashback Boost,SMS,2024-05-12,False,False
8000508,108831,Loan Offer,Email,2024-05-01,False,False
8000509,113262,Travel Card,Email,2023-07-01,False,False
8000510,106918,Savings Goal,Email,2024-04-25,False,False
8000511,106675,Cashback Boost,Email,2023-12-26,False,False
8000512,117591,Savings Goal,Email,2023-01-24,False,False
8000513,120063,Premium Upgrade,In-App Banner,2023-10-31,False,False
8000514,111411,Premium Upgrade,In-App Banner,2024-03-31,False,False
8000515,112151,Travel Card,SMS,2024-03-17,False,False
8000516,121606,Travel Card,Email,2023-02-07,False,False
8000517,121376,Dormant Reactivation,In-App Banner,2023-12-29,False,False
8000518,123520,Savings Goal,In-App Banner,2024-07-25,False,False
8000519,104785,Cashback Boost,In-App Banner,2024-05-12,False,False
8000520,102729,Savings Goal,SMS,2023-02-06,False,False
8000521,126532,Premium Upgrade,Email,2024-11-09,False,False
8000522,127734,Cashback Boost,Email,2023-08-07,False,False
8000523,115044,Premium Upgrade,SMS,2024-11-06,False,False
8000524,105320,Premium Upgrade,Push Notification,2024-05-23,True,False
8000525,107235,Premium Upgrade,Push Notification,2024-12-09,False,False
8000526,900270,Savings Goal,Email,2023-03-20,False,False
8000527,101945,Cashback Boost,Email,2023-07-14,False,False
8000528,104123,Cashback Boost,Email,2023-05-28,False,False
8000529,127138,Savings Goal,Email,2023-02-21,False,False
8000530,106614,Dormant Reactivation,SMS,2023-06-20,False,False
8000531,100554,Premium Upgrade,Email,2024-03-18,False,False
8000532,101714,Savings Goal,Push Notification,2023-06-06,False,False
8000533,127846,Travel Card,Push Notification,2023-03-29,False,False
8000534,128770,Premium Upgrade,Email,2024-07-19,False,False
8000535,119206,Premium Upgrade,Email,2024-07-11,False,False
8000536,124695,Premium Upgrade,Push Notification,2023-12-31,False,False
8000537,105072,Premium Upgrade,SMS,2024-05-25,False,False
8000538,128461,Premium Upgrade,Push Notification,2023-12-30,False,False
8000539,102715,Savings Goal,Email,2024-06-30,False,False
8000540,107369,Cashback Boost,Push Notification,2024-10-02,False,False
8000541,127118,Cashback Boost,In-App Banner,2023-05-30,True,True
8000542,129708,Dormant Reactivation,Push Notification,2023-12-13,False,False
8000543,129333,Cashback Boost,Push Notification,2024-06-07,False,False
8000544,118153,Travel Card,Push Notification,2024-12-27,False,False
8000545,106622,Cashback Boost,In-App Banner,2023-08-08,False,False
8000546,115433,Travel Card,Push Notification,2023-06-19,False,False
8000547,121879,Travel Card,Email,2023-08-07,False,False
8000548,116841,Cashback Boost,Email,2023-08-11,False,False
8000549,116352,Dormant Reactivation,Email,2023-07-13,False,True
8000550,105231,Cashback Boost,Push Notification,2023-05-18,False,False
8000551,127981,Loan Offer,In-App Banner,2024-10-30,False,False
8000552,121457,Cashback Boost,Email,2024-12-21,False,False
8000553,129736,Travel Card,Email,2024-06-13,False,False
8000554,118840,Dormant Reactivation,In-App Banner,2023-02-02,False,False
8000555,118374,Savings Goal,Email,2023-05-06,False,False
8000556,122855,Premium Upgrade,Email,2023-10-17,False,False
8000557,124230,Savings Goal,Email,2023-11-09,False,False
8000558,120158,Premium Upgrade,In-App Banner,2023-03-11,False,False
8000559,116519,Loan Offer,In-App Banner,2023-01-10,False,False
8000560,106398,Premium Upgrade,In-App Banner,2023-12-09,True,False
8000561,114309,Savings Goal,Push Notification,2024-07-13,False,False
8000562,104756,Travel Card,Push Notification,2023-01-14,True,False
8000563,111386,Travel Card,In-App Banner,2024-01-10,True,False
8000564,115678,Travel Card,Email,2023-09-24,False,False
8000565,102672,Travel Card,Email,2023-04-28,False,False
8000566,121151,Travel Card,Push Notification,2023-07-07,False,False
8000567,100893,Premium Upgrade,Push Notification,2023-10-29,False,False
8000568,116737,Savings Goal,Email,2023-07-26,False,False
8000569,122853,Savings Goal,In-App Banner,2024-06-27,False,False
8000570,118348,Premium Upgrade,Email,2023-01-20,True,False
8000571,117806,Cashback Boost,SMS,2023-12-04,True,False
8000572,123267,Cashback Boost,In-App Banner,2024-07-30,False,False
8000573,116201,Cashback Boost,Push Notification,2024-10-11,False,False
8000574,125200,Travel Card,Email,2024-07-09,False,False
8000575,105771,Cashback Boost,Email,2024-02-05,False,False
8000576,116862,Loan Offer,Push Notification,2023-08-25,False,False
8000577,103067,Travel Card,Email,2023-06-23,False,False
8000578,101325,Savings Goal,Push Notification,2023-04-08,True,False
8000579,111961,Cashback Boost,Push Notification,2023-12-13,False,False
8000580,124654,Loan Offer,Email,2023-12-17,False,False
8000581,117609,Loan Offer,Push Notification,2024-08-11,False,False
8000582,120878,Savings Goal,SMS,2024-04-19,False,False
8000583,121420,Dormant Reactivation,Email,2024-10-17,False,False
8000584,124967,Savings Goal,Push Notification,2023-07-31,False,False
8000585,128577,Savings Goal,Push Notification,2024-03-27,False,False
8000586,108690,Cashback Boost,Push Notification,2023-09-26,False,False
8000587,100445,Cashback Boost,In-App Banner,2023-09-23,False,False
8000588,128577,Savings Goal,In-App Banner,2023-07-28,False,False
8000589,107333,Loan Offer,Email,2024-05-27,False,False
8000590,102239,Travel Card,Push Notification,2024-10-18,False,False
8000591,123135,Loan Offer,Push Notification,2023-07-13,False,False
8000592,103043,Cashback Boost,In-App Banner,2024-12-07,False,False
8000593,129975,Savings Goal,Push Notification,2024-07-13,False,False
8000594,116215,Travel Card,Push Notification,2024-05-31,False,False
8000595,108432,Loan Offer,SMS,2023-04-27,False,False
8000596,129831,Loan Offer,Email,2023-10-18,False,False
8000597,119957,Premium Upgrade,SMS,2023-10-04,False,False
8000598,125642,Savings Goal,Email,2024-11-02,False,False
8000599,106268,Savings Goal,Email,2024-05-27,False,False
8000600,103414,Cashback Boost,Push Notification,2023-10-30,False,False
8000601,103402,Loan Offer,Email,2023-11-17,False,False
8000602,119936,Loan Offer,Email,2024-08-28,True,False
8000603,106071,Savings Goal,Email,2023-07-12,False,False
8000604,124879,Travel Card,SMS,2023-02-04,False,False
8000605,121192,Premium Upgrade,Push Notification,2024-09-03,True,True
8000606,128938,Cashback Boost,Email,2024-06-26,False,False
8000607,111512,Cashback Boost,Push Notification,2024-10-29,True,False
8000608,119844,Travel Card,Email,2023-04-03,False,False
8000609,119020,Travel Card,Email,2024-01-13,False,False
8000610,106343,Cashback Boost,In-App Banner,2024-04-12,False,False
8000611,103611,Loan Offer,Email,2023-03-14,False,False
8000612,122492,Dormant Reactivation,Email,2024-02-07,False,False
8000613,106659,Travel Card,Email,2023-06-25,False,False
8000614,113206,Cashback Boost,In-App Banner,2024-11-01,False,False
8000615,103861,Premium Upgrade,Push Notification,2024-09-17,False,False
8000616,110563,Savings Goal,Email,2023-10-23,False,False
8000617,127475,Travel Card,Email,2024-03-25,True,False
8000618,108397,Premium Upgrade,SMS,2024-01-19,False,False
8000619,123032,Cashback Boost,Push Notification,2024-06-09,True,False
8000620,115001,Savings Goal,Push Notification,2024-10-26,False,False
8000621,106184,Savings Goal,In-App Banner,2023-12-16,False,False
8000622,111879,Dormant Reactivation,Push Notification,2023-03-16,False,False
8000623,126110,Premium Upgrade,Push Notification,2024-02-03,False,False
8000624,103852,Cashback Boost,Email,2023-09-29,True,False
8000625,103329,Loan Offer,Push Notification,2023-04-06,True,False
8000626,102312,Savings Goal,Push Notification,2023-12-13,False,False
8000627,110634,Loan Offer,Email,2024-02-16,False,False
8000628,127315,Premium Upgrade,Email,2023-07-31,False,False
8000629,129227,Travel Card,Email,2023-02-10,False,False
8000630,104334,Cashback Boost,Email,2024-01-25,True,False
8000631,106453,Travel Card,Push Notification,2024-06-02,False,False
8000632,128858,Cashback Boost,SMS,2024-08-04,False,False
8000633,116012,Travel Card,Push Notification,2024-12-22,True,True
8000634,116572,Cashback Boost,Push Notification,2024-02-27,False,False
8000635,128042,Dormant Reactivation,SMS,2023-09-05,True,False
8000636,119454,Premium Upgrade,Push Notification,2024-12-18,True,False
8000637,129997,Cashback Boost,Push Notification,2024-02-17,False,False
8000638,113743,Savings Goal,SMS,2023-10-21,False,False
8000639,118707,Travel Card,Email,2024-06-09,False,False
8000640,100209,Premium Upgrade,Email,2023-11-03,False,False
8000641,114368,Savings Goal,SMS,2023-06-16,False,False
8000642,112658,Dormant Reactivation,In-App Banner,2023-01-19,False,False
8000643,118368,Dormant Reactivation,In-App Banner,2023-02-26,False,False
8000644,104403,Loan Offer,Email,2024-03-10,False,False
8000645,114039,Savings Goal,Email,2023-11-13,False,False
8000646,125924,Cashback Boost,SMS,2024-01-22,False,False
8000647,116751,Loan Offer,Push Notification,2024-10-12,False,False
8000648,108492,Cashback Boost,Push Notification,2024-05-02,False,False
8000649,122467,Loan Offer,Push Notification,2023-07-18,False,False
8000650,119105,Cashback Boost,Email,2023-04-30,False,False
8000651,113447,Loan Offer,Push Notification,2024-01-01,False,False
8000652,114074,Savings Goal,Email,2024-10-08,False,False
8000653,124113,Loan Offer,In-App Banner,2024-10-21,False,False
8000654,106903,Cashback Boost,Email,2023-11-14,False,False
8000655,119476,Travel Card,Email,2023-06-29,False,False
8000656,115276,Savings Goal,In-App Banner,2024-12-10,False,False
8000657,107769,Savings Goal,Email,2023-02-18,False,False
8000658,113407,Travel Card,Push Notification,2023-12-10,False,False
8000659,123882,Cashback Boost,Email,2023-01-19,False,False
8000660,110315,Premium Upgrade,Push Notification,2023-04-06,False,False
8000661,900115,Loan Offer,Email,2023-08-02,False,False
8000662,107941,Savings Goal,Email,2024-02-20,False,False
8000663,117789,Savings Goal,Push Notification,2023-06-11,False,False
8000664,120074,Dormant Reactivation,Push Notification,2023-06-27,False,False
8000665,106066,Loan Offer,Push Notification,2024-01-20,True,False
8000666,113018,Savings Goal,Push Notification,2024-02-07,True,False
8000667,114974,Cashback Boost,SMS,2024-02-03,False,False
8000668,106274,Cashback Boost,Email,2023-01-14,False,False
8000669,108925,Premium Upgrade,Push Notification,2024-10-24,False,False
8000670,118941,Dormant Reactivation,Push Notification,2023-02-26,False,False
8000671,114441,Travel Card,In-App Banner,2023-08-23,False,False
8000672,125015,Dormant Reactivation,Push Notification,2024-09-04,False,False
8000673,101000,Loan Offer,Email,2024-03-04,False,False
8000674,128762,Premium Upgrade,Email,2023-04-03,False,False
8000675,104098,Dormant Reactivation,Email,2024-06-03,False,False
8000676,102518,Savings Goal,Email,2023-07-01,False,False
8000677,121461,Loan Offer,Email,2023-05-07,False,False
8000678,108461,Premium Upgrade,Email,2023-09-09,True,False
8000679,126991,Travel Card,Email,2023-04-23,False,False
8000680,900271,Travel Card,Push Notification,2024-05-21,True,True
8000681,109208,Loan Offer,Email,2023-12-25,False,False
8000682,124658,Cashback Boost,Email,2023-07-16,False,False
8000683,127141,Dormant Reactivation,SMS,2024-12-23,False,False
8000684,102223,Premium Upgrade,Push Notification,2024-03-16,False,False
8000685,103007,Premium Upgrade,Push Notification,2024-03-05,False,True
8000686,110383,Savings Goal,In-App Banner,2023-02-26,True,False
8000687,120288,Dormant Reactivation,In-App Banner,2023-08-30,False,False
8000688,119561,Dormant Reactivation,Push Notification,2024-07-02,False,False
8000689,116138,Loan Offer,In-App Banner,2023-12-16,False,False
8000690,109783,Savings Goal,Push Notification,2023-04-15,True,True
8000691,111762,Cashback Boost,Email,2024-10-20,False,False
8000692,123436,Loan Offer,In-App Banner,2023-11-17,False,False
8000693,122312,Travel Card,Email,2024-06-03,False,False
8000694,103673,Premium Upgrade,Email,2023-03-31,False,False
8000695,128585,Dormant Reactivation,Push Notification,2023-12-06,False,False
8000696,109563,Travel Card,Email,2023-08-04,False,False
8000697,106672,Travel Card,Push Notification,2023-09-14,False,False
8000698,109888,Cashback Boost,Email,2023-06-21,False,False
8000699,124407,Cashback Boost,Email,2023-05-30,False,False
8000700,128133,Travel Card,Email,2023-03-22,False,True
8000701,101696,Loan Offer,In-App Banner,2023-09-14,True,False
8000702,113628,Cashback Boost,Email,2023-06-10,True,False
8000703,122835,Cashback Boost,Email,2023-04-02,False,False
8000704,117664,Savings Goal,Email,2023-06-20,False,False
8000705,114559,Loan Offer,Email,2023-06-24,False,False
8000706,107797,Dormant Reactivation,In-App Banner,2023-12-07,False,False
8000707,129205,Cashback Boost,Email,2024-02-14,True,False
8000708,114866,Savings Goal,In-App Banner,2024-01-28,False,False
8000709,105742,Premium Upgrade,Push Notification,2023-03-30,False,False
8000710,100131,Savings Goal,Email,2024-05-05,False,False
8000711,118063,Premium Upgrade,Push Notification,2023-05-01,False,False
