account_id,customer_id,account_type,currency,opened_date,closed_date,account_status,current_balance,overdraft_limit
2000424,120143,Current,EUR,2024-11-07,,Active,275.91,2500
2000425,104432,Current,EUR,2023-10-22,,Active,750.36,500
2000426,120619,Current,EUR,2023-07-19,,Closed,1294.87,1000
2000427,126117,Current,EUR,2022-06-12,,Active,702.75,0
2000428,123950,Current,EUR,2023-03-08,2024-07-13,Closed,847.67,250
2000429,106465,Joint,EUR,2023-11-17,,Active,446.0,0
2000430,108771,Current,EUR,2024-01-12,,Active,11295.53,500
2000431,127484,Current,EUR,2023-07-28,,Dormant,4770.2,250
2000432,105991,Savings,EUR,2024-12-25,,Active,1180.56,0
2000433,118191,Savings,EUR,2024-02-23,,Active,3840.66,0
2000434,102217,Current,EUR,2024-09-28,,Dormant,134.57,250
2000435,109902,Current,EUR,2022-10-27,,Dormant,1514.68,1000
2000436,127375,Current,EUR,2024-11-14,,Active,2103.58,500
2000437,112642,Savings,EUR,2024-01-06,,Active,1452.2,0
2000438,111696,Savings,EUR,2024-04-17,,Active,2942.57,0
2000439,101981,Savings,EUR,2022-06-07,,Active,49.08,0
2000440,116994,Current,EUR,2023-12-15,,Active,1546.98,250
2000441,127046,Current,EUR,2024-05-25,,Active,1555.6,0
2000442,122970,Savings,EUR,2022-05-12,,Active,7678.86,0
2000443,127239,Savings,EUR,2022-04-10,,Active,1216.84,0
2000444,110382,Savings,EUR,2022-06-24,2024-06-21,Closed,347.21,0
2000445,107862,Current,EUR,2023-04-11,,Active,8367.64,0
2000446,127329,Current,EUR,2022-11-02,,Closed,338.1,500
2000447,112106,Joint,EUR,2023-09-01,2024-04-21,Closed,12458.0,0
2000448,126915,Current,EUR,2024-10-17,,Active,491.37,250
2000449,126070,Current,EUR,2023-07-24,,Active,-616.39,0
2000450,102158,Current,EUR,2023-04-19,,Active,1061.07,2500
2000451,100681,Current,EUR,2022-08-09,,Active,5306.1,0
2000452,119417,Current,EUR,2024-05-04,,Active,5182.52,500
2000453,111239,Savings,EUR,2024-11-24,,Active,1394.74,0
2000454,105043,Current,SEK,2023-01-23,,Active,565.14,500
2000455,106404,Current,EUR,2023-10-15,,Active,496.63,0
2000456,121400,Current,EUR,2023-08-09,,Active,2003.49,2500
2000457,107582,Current,EUR,2023-01-01,,Active,1292.26,1000
2000458,108709,Business,EUR,2023-08-01,,Active,170.7,250
2000459,115168,Savings,EUR,2022-11-13,,Active,947.83,0
2000460,900396,Current,EUR,2023-12-16,,Active,1983.64,250
2000461,121641,Savings,EUR,2022-10-31,2023-08-04,Closed,1260.52,0
2000462,127540,Current,EUR,2024-11-23,,Active,-1423.0,1000
2000463,116816,Current,SEK,2024-10-03,,Active,13198.73,0
2000464,127226,Savings,EUR,2023-01-28,,Active,2889.52,0
2000465,120423,Current,EUR,2023-10-21,,Active,169.42,500
2000466,122272,Savings,EUR,2023-09-12,,Active,2848.81,0
2000467,116967,Current,EUR,2024-10-22,,Active,440.77,0
2000468,109868,Current,EUR,2022-10-20,,Active,497.12,2500
2000469,123272,Savings,SEK,2022-05-31,,Active,735.08,0
2000470,111441,Current,EUR,2022-05-12,,Active,1227.29,0
2000471,111994,Savings,EUR,2024-04-12,,Active,487.79,0
2000472,124103,Current,EUR,2024-04-13,,Closed,-144.15,250
2000473,121716,Current,EUR,2024-03-17,,Closed,636.89,500
2000474,106029,Savings,EUR,2024-11-26,,Active,1924.35,0
2000475,120663,Savings,EUR,2022-09-22,,Active,5795.92,0
2000476,118028,Current,EUR,2023-01-10,,Active,1676.75,500
2000477,109235,Current,EUR,2022-07-01,,Active,8424.53,2500
2000478,117838,Joint,EUR,2024-01-18,,Active,679.57,0
2000479,111723,Current,EUR,2024-10-05,,Active,332.13,500
2000480,123677,Current,PLN,2024-04-02,,Active,2308.09,1000
2000481,102023,Current,EUR,2022-11-07,,Active,186.37,250
2000482,123444,Current,EUR,2024-05-12,,Active,586.57,250
2000483,105859,Joint,EUR,2023-01-07,,Active,287.71,0
2000484,102717,Current,EUR,2023-02-19,,Active,1764.5,0
2000485,114287,Current,EUR,2023-05-31,,Active,248.23,500
2000486,124144,Current,EUR,2022-08-15,,Active,430.86,500
2000487,102616,Savings,EUR,2023-07-27,,Dormant,9045.88,0
2000488,129788,Business,EUR,2022-11-28,,Active,2302.4,2500
2000489,112647,Business,EUR,2023-04-14,,Active,1139.29,0
2000490,100654,Business,EUR,2022-05-19,,Active,557.93,500
2000491,123583,Current,EUR,2022-10-18,,Active,2472.1,500
2000492,110424,Current,EUR,2023-12-30,,Active,1239.28,250
2000493,118498,Current,EUR,2023-11-29,,Dormant,9191.01,250
2000494,110538,Savings,EUR,2022-06-10,,Active,2623.08,0
2000495,113939,Joint,EUR,2024-07-22,,Dormant,3003.34,0
2000496,115042,Savings,PLN,2024-10-12,,Active,225.58,0
2000497,112827,Savings,PLN,2023-04-26,,Active,1795.56,0
2000498,117593,Savings,EUR,2024-03-28,,Active,2031.01,0
2000499,126899,Current,EUR,2024-09-26,,Active,1397.33,1000
2000500,114864,Current,EUR,2022-06-17,,Active,6644.93,250
2000501,125032,Business,EUR,2024-10-24,,Active,1907.67,2500
2000502,128759,Current,EUR,2024-05-29,,Active,4908.79,250
2000503,114978,Current,EUR,2024-04-22,,Active,680.01,1000
2000504,127524,Savings,EUR,2024-12-15,,Active,624.91,0
2000505,109291,Current,EUR,2024-07-05,,Active,952.92,1000
2000506,100566,Savings,EUR,2023-12-17,,Active,902.62,0
2000507,126115,Business,EUR,2023-01-09,,Active,598.14,2500
2000508,113999,Current,EUR,2024-05-25,,Closed,5613.65,250
2000509,120838,Savings,EUR,2022-11-26,,Active,4235.09,0
2000510,124131,Current,EUR,2024-01-12,,Active,6027.12,2500
2000511,110384,Current,EUR,2022-02-15,,Active,3363.18,1000
2000512,100158,Current,SEK,2022-10-07,,Active,2395.58,2500
2000513,119584,Business,EUR,2023-04-18,,Dormant,127.73,0
2000514,128739,Savings,EUR,2024-05-27,,Active,1763.76,0
2000515,120916,Current,EUR,2024-07-15,,Dormant,5528.05,0
2000516,105054,Current,PLN,2023-06-20,,Active,820.31,2500
2000517,116114,Savings,EUR,2024-04-28,,Active,1176.45,0
2000518,900420,Business,EUR,2023-09-04,,Dormant,5815.64,250
2000519,126648,Current,EUR,2024-07-01,,Closed,1005.32,0
2000520,101078,Savings,EUR,2024-01-08,,Active,2833.93,0
2000521,116245,Current,EUR,2023-11-26,,Active,312.81,500
2000522,107830,Current,EUR,2023-01-11,,Active,1591.54,0
2000523,128623,Current,EUR,2022-06-19,,Active,457.67,0
2000524,129364,Current,EUR,2022-10-18,,Active,6587.59,1000
2000525,100655,Business,EUR,2023-05-20,,Active,143.68,0
2000526,119854,Savings,EUR,2023-09-15,,Active,1487.59,0
2000527,107838,Savings,EUR,2024-03-27,,Active,558.54,0
2000528,127539,Current,EUR,2022-06-20,,Dormant,1264.85,2500
2000529,106192,Current,EUR,2024-08-24,,Closed,2381.23,1000
2000530,127343,Joint,EUR,2022-11-04,,Active,7490.16,0
2000531,125378,Business,SEK,2023-03-08,,Active,1013.21,1000
2000532,124187,Savings,EUR,2023-02-10,,Active,878.87,0
2000533,119064,Current,EUR,2024-03-26,,Closed,39876.06,1000
2000534,116706,Savings,EUR,2024-04-13,,Active,176.11,0
2000535,117513,Current,EUR,2022-11-24,,Dormant,511.36,1000
2000536,115531,Current,EUR,2023-02-21,,Active,739.23,500
2000537,113108,Current,EUR,2022-08-06,,Active,278.94,1000
2000538,114254,Savings,PLN,2023-08-29,,Active,2151.15,0
2000539,118263,Current,EUR,2024-08-02,,Active,1981.86,500
2000540,104284,Joint,PLN,2022-04-15,2022-08-18,Closed,365.8,0
2000541,129377,Current,EUR,2024-05-17,,Active,5404.71,1000
2000542,103564,Current,EUR,2024-04-08,,Active,1661.77,2500
2000543,117324,Current,EUR,2022-01-25,,Active,2202.7,1000
2000544,121357,Current,EUR,2022-03-05,,Active,1548.94,1000
2000545,123313,Current,EUR,2024-08-11,,Active,461.31,0
2000546,107457,Current,EUR,2024-02-06,,Closed,26.79,1000
2000547,122437,Current,EUR,2024-09-26,,Active,832.67,500
2000548,101475,Savings,PLN,2024-01-18,,Dormant,689.92,0
2000549,117611,Current,EUR,2024-09-11,,Active,544.22,250
2000550,114047,Savings,EUR,2022-06-23,,Active,2332.04,0
2000551,108818,Current,EUR,2022-07-30,,Active,5121.37,250
2000552,119393,Current,EUR,2022-12-12,,Active,1132.98,2500
2000553,118119,Current,EUR,2024-03-23,,Active,1555.36,500
2000554,120136,Savings,EUR,2024-01-16,,Active,4466.93,0
2000555,123106,Current,EUR,2023-12-19,,Active,7098.11,250
2000556,114485,Current,EUR,2024-09-26,,Active,-539.28,1000
2000557,105381,Current,EUR,2024-05-30,,Dormant,1609.99,2500
2000558,106548,Savings,EUR,2023-03-07,,Active,1952.03,0
2000559,124326,Current,EUR,2023-09-18,,Active,3313.17,1000
2000560,110349,Current,EUR,2022-08-22,,Dormant,1293.77,1000
2000561,102109,Business,EUR,2024-03-25,,Active,455.99,2500
2000562,109871,Savings,EUR,2023-09-09,,Active,2579.2,0
2000563,100390,Current,EUR,2024-02-07,,Active,750.17,0
2000564,900168,Business,EUR,2024-03-01,,Active,395.17,1000
2000565,117659,Savings,PLN,2024-11-18,,Active,422.1,0
2000566,127349,Current,EUR,2024-05-02,,Active,7600.83,0
2000567,108854,Current,EUR,2024-01-09,,Active,133.36,250
2000568,124811,Business,EUR,2023-04-12,,Active,4525.7,500
2000569,102183,Current,EUR,2023-04-25,,Active,596.27,2500
2000570,109415,Current,EUR,2023-07-08,,Active,550.77,2500
2000571,129617,Savings,EUR,2022-05-22,,Active,1843.08,0
2000572,115701,Current,EUR,2022-09-30,,Active,1358.35,500
2000573,113895,Savings,EUR,2023-06-03,,Active,2174.15,0
2000574,107784,Current,EUR,2024-07-04,,Dormant,906.58,2500
2000575,102433,Current,EUR,2022-08-31,,Active,1098.58,500
2000576,123828,Current,EUR,2022-09-16,,Active,3091.8,500
2000577,101385,Current,EUR,2024-06-01,,Active,492.26,250
2000578,126283,Current,EUR,2024-01-26,,Active,2325.14,500
2000579,126402,Current,EUR,2022-10-30,,Closed,1257.2,500
2000580,119450,Business,EUR,2024-08-12,,Active,1688.83,2500
2000581,129095,Current,EUR,2023-07-02,,Active,5133.27,2500
2000582,101082,Current,EUR,2023-11-29,,Active,365.6,2500
2000583,118518,Savings,EUR,2024-10-01,,Active,1282.51,0
2000584,111931,Savings,EUR,2023-07-23,2024-11-29,Closed,2025.9,0
2000585,116261,Current,EUR,2022-01-17,,Active,262.96,500
2000586,119467,Current,EUR,2022-11-05,,Active,325.96,1000
2000587,108871,Savings,EUR,2024-06-21,,Active,2709.39,0
2000588,122844,Joint,EUR,2022-09-13,2024-08-30,Closed,1644.38,0
2000589,110121,Savings,EUR,2022-05-22,,Active,1056.05,0
2000590,114887,Current,EUR,2024-11-24,,Active,1064.11,500
2000591,101287,Business,EUR,2022-07-23,2023-07-08,Closed,1525.9,250
2000592,119177,Current,EUR,2024-05-29,,Dormant,863.3,500
2000593,114187,Current,EUR,2024-01-26,,Active,2725.79,500
2000594,122106,Savings,SEK,2022-11-02,,Dormant,172.01,0
2000595,129485,Savings,EUR,2023-01-13,,Active,3772.4,0
2000596,114798,Current,PLN,2022-12-21,,Active,3089.05,2500
2000597,123867,Joint,EUR,2022-11-13,,Dormant,91.97,0
2000598,124774,Current,EUR,2024-06-08,,Active,412.45,1000
2000599,112704,Business,EUR,2022-12-22,2023-09-21,Closed,693.12,250
2000600,100191,Current,EUR,2022-10-31,,Active,5503.88,250
2000601,123142,Current,EUR,2024-09-12,,Active,4023.3,2500
2000602,114692,Savings,EUR,2022-01-16,,Active,1273.4,0
2000603,129684,Joint,EUR,2023-03-30,,Active,2767.05,0
2000604,112841,Current,EUR,2022-09-20,,Active,378.18,0
2000605,101587,Business,EUR,2023-07-02,,Active,-800.71,250
2000606,105095,Current,EUR,2024-06-22,,Active,1337.07,500
2000607,115102,Savings,PLN,2024-02-18,,Active,1418.21,0
2000608,112320,Current,PLN,2024-09-20,,Active,20632.13,500
2000609,114635,Current,EUR,2024-08-17,,Active,3239.86,1000
2000610,117256,Current,EUR,2024-08-10,,Active,4011.78,1000
2000611,117738,Current,EUR,2023-09-24,,Active,1020.89,250
2000612,123833,Current,EUR,2023-01-13,,Active,205.32,2500
2000613,119124,Savings,EUR,2024-09-03,,Active,1267.18,0
2000614,110239,Current,EUR,2025-03-12,,Active,182.54,1000
2000615,122637,Current,EUR,2023-06-17,,Active,1071.81,2500
2000616,114029,Savings,EUR,2023-10-27,,Active,478.11,0
2000617,110452,Current,PLN,2023-11-05,,Active,1219.83,250
2000618,107489,Business,EUR,2024-01-31,,Active,12841.28,0
2000619,115049,Current,EUR,2023-05-31,,Active,180.83,2500
2000620,125972,Business,EUR,2022-09-23,,Active,-1523.68,1000
2000621,114826,Current,EUR,2024-11-02,,Active,3508.14,250
2000622,127931,Current,EUR,2025-01-26,,Closed,1486.5,0
2000623,124637,Current,EUR,2023-03-26,,Active,4615.9,250
2000624,102889,Current,EUR,2022-04-20,2023-02-27,Closed,2723.79,0
2000625,102297,Current,EUR,2022-05-09,,Active,353.11,500
2000626,116303,Current,EUR,2024-03-16,2024-09-23,Closed,462.11,2500
2000627,102421,Current,EUR,2022-12-13,2023-09-21,Closed,1897.4,1000
2000628,126047,Savings,EUR,2023-03-03,,Active,4662.75,0
2000629,113736,Savings,EUR,2022-04-11,,Active,1896.98,0
2000630,128947,Savings,EUR,2023-07-02,,Active,2326.63,0
2000631,127667,Business,EUR,2024-03-14,,Active,793.32,0
2000632,125880,Current,EUR,2024-03-13,,Active,1685.86,250
2000633,117865,Current,EUR,2022-08-05,,Active,2345.61,2500
2000634,113397,Current,EUR,2022-07-24,,Active,140.85,500
2000635,123019,Savings,EUR,2024-05-27,2024-12-14,Closed,1005.02,0
2000636,126045,Current,EUR,2024-12-14,,Active,2164.32,2500
2000637,118184,Current,EUR,2023-03-31,,Active,8260.88,250
2000638,125164,Current,EUR,2024-11-30,,Active,10449.09,0
2000639,116876,Current,EUR,2023-02-07,,Active,1000.04,0
2000640,116740,Current,EUR,2023-07-10,,Active,791.42,250
2000641,128052,Business,EUR,2023-08-08,2024-03-21,Closed,790.03,250
2000642,113378,Current,EUR,2024-03-09,,Active,275.27,250
2000643,119395,Current,EUR,2022-02-04,2023-09-05,Closed,450.64,250
2000644,128723,Joint,EUR,2024-02-17,,Active,4472.71,0
2000645,109120,Current,EUR,2024-04-25,,Active,5473.59,2500
2000646,129380,Current,PLN,2024-07-01,,Active,86.56,0
2000647,100706,Savings,EUR,2024-04-26,,Active,2290.63,0
2000648,114218,Current,PLN,2022-10-24,,Active,524.2,2500
2000649,105377,Current,EUR,2024-10-19,,Active,1098.96,500
2000650,105620,Business,EUR,2023-01-29,,Active,468.55,500
2000651,900278,Business,EUR,2024-01-26,,Active,485.13,2500
2000652,110601,Current,EUR,2024-06-09,,Active,382.08,0
2000653,116829,Savings,EUR,2022-04-24,,Active,9305.86,0
2000654,127923,Current,EUR,2023-12-05,,Active,2580.21,500
2000655,119931,Current,EUR,2023-06-09,,Dormant,5661.25,0
2000656,121699,Current,EUR,2022-07-09,,Active,1818.28,0
2000657,103813,Current,SEK,2024-11-01,,Active,530.47,500
2000658,100839,Current,PLN,2024-02-28,,Active,6060.44,500
2000659,112121,Current,EUR,2023-07-14,,Active,185.75,250
2000660,128447,Current,EUR,2024-02-14,,Active,808.68,500
2000661,103953,Current,EUR,2024-09-07,,Active,4914.02,2500
2000662,106289,Current,EUR,2024-07-20,,Active,496.91,250
2000663,900380,Current,EUR,2023-02-20,,Active,817.85,0
2000664,106594,Savings,EUR,2024-02-14,,Active,551.8,0
2000665,110883,Business,EUR,2023-12-11,,Active,479.64,250
2000666,116707,Current,EUR,2023-06-14,,Active,4279.6,500
2000667,129280,Current,EUR,2023-06-20,,Active,4949.0,250
2000668,900217,Savings,EUR,2024-12-26,,Closed,363.8,0
2000669,116560,Joint,EUR,2025-01-08,,Active,1189.95,0
2000670,101046,Current,EUR,2023-04-05,,Active,514.02,0
2000671,121157,Current,PLN,2023-05-17,,Active,383.81,250
2000672,125020,Savings,EUR,2023-04-18,,Closed,257.43,0
2000673,119731,Current,EUR,2022-04-23,,Active,190.0,1000
2000674,123885,Current,EUR,2024-08-17,,Active,2868.14,1000
2000675,127213,Current,EUR,2022-11-18,,Active,591.21,2500
2000676,101867,Current,EUR,2023-04-06,,Active,1258.28,0
2000677,125223,Business,EUR,2023-04-27,,Active,1001.76,250
2000678,101742,Current,EUR,2024-07-28,,Active,-412.69,0
2000679,900071,Current,EUR,2024-08-22,,Active,332.88,0
2000680,124030,Current,EUR,2022-06-15,,Active,1212.94,250
2000681,129377,Savings,EUR,2024-06-20,,Active,2653.37,0
2000682,106658,Business,PLN,2024-02-24,,Active,308.67,500
2000683,123674,Current,EUR,2023-10-05,,Active,1606.51,2500
2000684,106144,Savings,EUR,2023-04-01,,Dormant,2035.97,0
2000685,116102,Savings,EUR,2023-06-05,,Active,2090.94,0
2000686,116799,Business,EUR,2023-07-10,,Active,454.79,250
2000687,114794,Savings,EUR,2025-01-05,,Active,1211.76,0
2000688,100349,Current,EUR,2024-09-07,,Active,2327.37,0
2000689,116641,Current,EUR,2024-08-03,,Active,743.18,0
2000690,127347,Current,EUR,2023-02-02,2024-08-19,Closed,2826.98,1000
2000691,111382,Current,EUR,2025-01-11,,Active,1726.88,2500
2000692,113480,Current,EUR,2022-06-05,2024-01-05,Closed,1021.43,250
2000693,113526,Savings,EUR,2023-08-26,,Active,3296.07,0
2000694,123128,Business,EUR,2024-11-29,,Active,599.96,0
2000695,112715,Business,EUR,2024-05-23,,Closed,2031.59,500
2000696,103509,Savings,EUR,2022-09-20,,Active,817.1,0
2000697,118224,Savings,EUR,2024-02-04,,Active,428.25,0
2000698,107873,Savings,EUR,2024-10-02,,Active,835.6,0
2000699,103881,Savings,EUR,2022-11-11,,Active,508.8,0
2000700,104088,Joint,EUR,2024-01-04,,Active,683.09,0
2000701,106447,Savings,EUR,2023-03-27,,Active,7535.45,0
2000702,103091,Joint,EUR,2022-06-22,,Active,320.79,0
2000703,107501,Savings,EUR,2024-10-19,,Active,2034.52,0
2000704,103181,Current,PLN,2024-08-15,,Closed,210.4,2500
2000705,109043,Current,EUR,2025-01-06,,Active,287.39,500
2000706,117141,Savings,EUR,2022-12-16,,Active,1437.51,0
2000707,110892,Current,PLN,2024-01-18,,Dormant,1163.26,2500
2000708,117507,Current,EUR,2023-07-05,,Dormant,678.02,2500
2000709,120302,Savings,EUR,2022-01-18,,Active,817.36,0
2000710,900281,Current,EUR,2024-03-18,,Active,1910.2,0
2000711,108720,Current,EUR,2022-04-05,,Active,1016.79,250
2000712,119275,Savings,EUR,2024-03-30,,Dormant,546.12,0
2000713,114377,Savings,EUR,2022-03-29,,Active,624.13,0
2000714,113146,Joint,EUR,2023-11-04,,Active,313.93,0
2000715,127502,Savings,PLN,2024-06-22,,Active,7007.86,0
2000716,118951,Savings,EUR,2024-08-18,,Active,10122.62,0
2000717,129323,Current,EUR,2024-07-24,,Active,425.09,0
2000718,115019,Current,PLN,2024-05-21,,Active,624.42,250
2000719,115131,Current,SEK,2023-12-07,,Closed,858.0,0
2000720,129744,Current,EUR,2024-08-19,,Closed,1368.64,500
2000721,109725,Current,EUR,2024-10-04,,Active,8380.51,250
2000722,128943,Savings,SEK,2023-02-02,,Active,645.11,0
2000723,126774,Current,EUR,2022-08-04,2024-07-03,Closed,2038.11,2500
2000724,115531,Savings,EUR,2023-02-03,,Active,276.89,0
2000725,105288,Current,EUR,2023-02-06,,Dormant,2132.42,2500
2000726,101726,Current,EUR,2025-01-06,,Active,338.54,500
2000727,102872,Joint,EUR,2024-05-27,,Active,3545.43,0
2000728,109936,Current,EUR,2023-11-20,,Active,1064.68,500
2000729,106592,Savings,EUR,2023-10-04,,Active,1131.16,0
2000730,127674,Savings,EUR,2024-07-11,,Active,9275.01,0
2000731,107752,Current,EUR,2023-03-01,,Active,1325.19,1000
2000732,108691,Savings,EUR,2024-05-31,,Dormant,3132.01,0
2000733,103777,Business,EUR,2023-09-16,,Active,817.12,250
2000734,129245,Joint,EUR,2023-01-24,,Active,1962.47,0
2000735,119576,Current,EUR,2023-07-18,,Active,1204.3,0
2000736,128556,Current,EUR,2023-08-16,,Active,388.79,2500
2000737,128551,Joint,EUR,2024-02-23,,Dormant,765.21,0
2000738,101728,Current,EUR,2024-02-27,,Dormant,1635.04,1000
2000739,112039,Joint,EUR,2023-10-30,,Active,358.1,0
2000740,106875,Savings,EUR,2023-09-25,,Active,7984.32,0
2000741,105905,Savings,EUR,2022-08-29,,Active,1278.22,0
2000742,111439,Current,EUR,2024-08-05,,Dormant,-130.84,1000
2000743,102830,Current,EUR,2023-01-18,2023-09-05,Closed,960.69,2500
2000744,115909,Current,EUR,2023-03-06,,Active,1203.22,1000
2000745,106635,Current,EUR,2023-04-08,,Active,6322.89,2500
2000746,116348,Current,EUR,2023-08-25,,Active,1971.56,1000
2000747,112159,Current,EUR,2023-04-26,,Active,6758.87,2500
2000748,114544,Savings,EUR,2022-03-26,,Active,1411.52,0
2000749,109020,Current,EUR,2024-06-20,,Active,1632.84,0
2000750,104001,Current,EUR,2022-06-02,,Active,1807.44,1000
2000751,126284,Savings,EUR,2024-09-12,,Active,3028.66,0
2000752,118844,Current,EUR,2023-07-25,,Dormant,842.61,250
2000753,124749,Current,EUR,2022-11-08,,Active,1408.17,0
2000754,113495,Current,EUR,2024-05-11,,Active,2211.63,2500
2000755,129518,Current,PLN,2023-03-10,,Active,646.1,250
2000756,127898,Current,EUR,2024-02-05,,Active,390.54,0
2000757,110427,Current,PLN,2022-11-22,,Active,478.28,0
2000758,120434,Current,EUR,2023-05-31,,Active,309.17,0
2000759,116642,Current,EUR,2022-03-22,2023-12-14,Closed,1409.24,2500
2000760,116250,Savings,EUR,2022-10-07,,Active,3019.44,0
2000761,116078,Current,EUR,2023-09-10,,Active,2186.48,250
2000762,106359,Joint,EUR,2023-07-08,,Active,963.58,0
2000763,124570,Current,EUR,2022-07-24,2022-11-07,Closed,482.63,0
2000764,104150,Current,EUR,2022-11-14,,Active,1657.86,0
2000765,115558,Current,EUR,2023-01-03,2023-11-26,Closed,1282.0,0
2000766,121739,Current,EUR,2024-07-12,2024-10-22,Closed,1326.37,2500
2000767,102856,Current,EUR,2022-11-21,,Active,802.44,250
2000768,122284,Current,EUR,2023-08-05,,Active,600.9,250
2000769,101151,Current,EUR,2023-12-01,,Active,1368.09,1000
2000770,129190,Current,EUR,2022-10-24,,Dormant,557.93,2500
2000771,119685,Current,SEK,2024-05-29,,Active,1213.27,500
2000772,119693,Savings,EUR,2024-08-23,,Active,313.54,0
2000773,126827,Current,SEK,2022-05-02,,Active,388.14,1000
2000774,119501,Current,EUR,2024-03-09,,Active,1896.44,500
2000775,108315,Current,EUR,2023-07-16,,Active,2776.59,1000
2000776,124319,Current,EUR,2023-05-09,,Active,1714.11,500
2000777,100050,Savings,EUR,2023-01-14,,Active,280.99,0
2000778,129547,Joint,EUR,2024-05-08,,Active,434.96,0
2000779,104639,Current,EUR,2022-04-25,,Active,645.87,500
2000780,105894,Current,EUR,2022-10-16,,Active,1491.16,0
2000781,109123,Business,EUR,2023-03-15,,Active,1230.99,0
