card_id,customer_id,account_id,card_type,card_status,issued_date,expiry_date,contactless_enabled
3000403,101839,2029678,Debit,Active,2022-06-27,2026-06-15,True
3000404,102739,2001604,Debit,Active,2022-03-07,2026-07-18,True
3000405,108982,2011140,Debit,Active,2024-02-14,2028-01-08,True
3000406,102027,2039948,Credit,Active,2023-12-20,2026-11-30,True
3000407,115382,2026668,Virtual,Cancelled,2024-07-04,2027-06-14,True
3000408,123072,2019178,Debit,Active,2023-08-07,2026-01-26,False
3000409,102425,2018483,Debit,Active,2023-06-30,2025-12-18,False
3000410,108721,2001961,Debit,Active,2024-03-30,2028-05-05,True
3000411,105116,2030853,Debit,Active,2022-06-16,2026-07-18,True
3000412,102881,2016687,Debit,Active,2024-05-09,2029-03-02,True
3000413,129572,2036048,Debit,Active,2024-07-10,2027-03-30,True
3000414,117903,2001818,Debit,Active,2022-06-04,2025-01-01,True
3000415,123342,2005035,Virtual,Active,2023-08-22,2026-09-29,True
3000416,109828,2041230,Debit,Active,2023-06-09,2026-04-22,False
3000417,118915,2018716,Credit,Active,2022-01-17,2025-02-03,True
3000418,123640,2010833,Debit,Active,2023-10-17,2027-08-08,True
3000419,116076,2029232,Debit,Active,2024-04-08,2026-11-06,True
3000420,124776,2030034,Credit,Active,2024-11-26,2029-02-04,True
3000421,128421,2002095,Debit,Active,2023-07-09,2028-05-27,True
3000422,105054,2000516,Virtual,Active,2022-11-02,2025-06-27,True
3000423,119859,2040113,Debit,Blocked,2023-01-13,2026-01-22,True
3000424,118274,2028930,Debit,Active,2023-11-30,2027-11-07,True
3000425,108520,2021180,Debit,Active,2024-04-10,2029-01-18,False
3000426,103432,2018241,Debit,Active,2024-03-31,2027-09-18,True
3000427,104024,2019791,Debit,Active,2022-12-21,2027-02-24,True
3000428,107670,2032811,Debit,Active,2024-06-06,2029-07-17,True
3000429,117260,2008649,Debit,Active,2022-02-18,2025-11-17,True
3000430,104227,2023359,Debit,Active,2024-11-08,2028-04-23,True
3000431,107395,2030331,Credit,Active,2024-11-05,2029-09-03,False
3000432,114146,2007594,Debit,Active,2022-09-17,2025-03-12,True
3000433,102658,2029675,Debit,Active,2024-03-13,2028-01-24,True
3000434,124216,2002109,Debit,Active,2022-02-28,2024-10-27,True
3000435,107140,2008376,Virtual,Active,2024-06-20,2028-07-07,True
3000436,128827,2001928,Debit,Active,2022-11-23,2026-01-25,True
3000437,115670,2025385,Credit,Expired,2023-07-02,2026-05-19,True
3000438,102834,2036334,Debit,Active,2022-09-26,2025-10-20,True
3000439,111979,2024556,Debit,Active,2024-03-13,2027-01-24,True
3000440,128219,2031471,Credit,Active,2023-07-03,2026-07-11,True
3000441,106450,2027500,Debit,Active,2022-12-21,2026-07-10,True
3000442,112616,2037053,Credit,Active,2024-07-16,2029-03-31,False
3000443,123113,2041416,Debit,Active,2024-08-08,2029-04-25,True
3000444,117917,2018643,Debit,Active,2022-08-19,2025-08-08,True
3000445,126689,2020916,Virtual,Active,2024-03-24,2026-10-11,True
3000446,900309,2028498,Credit,Active,2023-07-05,2026-06-19,True
3000447,115871,2035770,Debit,Active,2022-10-10,2027-04-20,True
3000448,123432,2039354,Debit,Active,2022-03-18,2026-10-10,False
3000449,106013,2040624,Debit,Cancelled,2024-07-18,2028-04-20,True
3000450,119119,2023026,Virtual,Active,2024-07-25,2027-09-24,True
3000451,101711,2014488,Virtual,Active,2024-04-13,2028-11-13,True
3000452,124777,2004696,Debit,Active,2022-03-10,2026-04-24,True
3000453,112266,2033126,Credit,Active,2023-01-31,2026-12-22,True
3000454,123673,2019499,Debit,Active,2022-06-22,2027-03-27,False
3000455,112631,2036132,Debit,Active,2024-06-25,2028-06-03,True
3000456,108598,2012303,Virtual,Blocked,2022-05-15,2024-12-14,True
3000457,128915,2019378,Debit,Active,2024-09-16,2028-02-27,False
3000458,119271,2025194,Credit,Active,2024-02-28,2026-09-01,True
3000459,121171,2028474,Debit,Active,2023-09-22,2027-06-06,False
3000460,122725,2027678,Credit,Active,2024-02-03,2027-09-26,False
3000461,117517,2024674,Debit,Cancelled,2023-01-27,2026-08-31,True
3000462,123786,2031454,Debit,Active,2022-11-01,2025-07-06,True
3000463,117103,2016942,Credit,Active,2022-02-26,2026-12-05,True
3000464,119664,2006610,Virtual,Active,2024-07-17,2027-10-02,True
3000465,110650,2035618,Debit,Active,2023-06-09,2027-05-28,True
3000466,124488,2011313,Debit,Cancelled,2022-05-05,2026-06-28,True
3000467,105009,2031304,Credit,Active,2023-09-16,2027-10-28,True
3000468,103140,2035033,Debit,Active,2024-04-09,2027-10-20,True
3000469,116809,2020832,Virtual,Active,2024-06-08,2027-02-16,True
3000470,108950,2012536,Credit,Active,2022-03-09,2026-01-28,True
3000471,110800,2026632,Debit,Active,2022-04-28,2026-02-20,False
3000472,104276,2025287,Debit,Expired,2022-10-05,2027-10-08,True
3000473,111958,2011006,Credit,Blocked,2023-10-13,2028-01-18,True
3000474,116604,2024263,Virtual,Active,2024-02-23,2028-08-31,True
3000475,126410,2005432,Credit,Active,2022-09-02,2026-12-17,True
3000476,109580,2002228,Credit,Active,2022-05-10,2025-07-22,True
3000477,119956,2026272,Debit,Active,2023-07-12,2026-07-08,True
3000478,112766,2035408,Virtual,Cancelled,2023-11-15,2026-09-27,True
3000479,103890,2024453,Debit,Active,2022-04-18,2025-08-01,False
3000480,104770,2001071,Debit,Active,2023-04-16,2027-03-18,True
3000481,103013,2004282,Debit,Active,2022-04-02,2026-09-18,True
3000482,124905,2018109,Debit,Active,2023-05-17,2027-03-03,True
3000483,123810,2038016,Debit,Active,2022-08-05,2026-09-08,True
3000484,100014,2035939,Debit,Active,2022-01-19,2026-12-12,True
3000485,125183,2014421,Debit,Active,2024-06-15,2028-12-04,True
3000486,126777,2013475,Debit,Active,2022-11-25,2027-12-18,True
3000487,115048,2004253,Debit,Active,2023-01-11,2027-11-28,True
3000488,113043,2040160,Debit,Active,2023-11-14,2027-12-03,True
3000489,114330,2033789,Debit,Active,2023-03-10,2025-10-19,True
3000490,111952,2020934,Debit,Expired,2024-09-05,2027-10-12,True
3000491,115594,2039758,Credit,Active,2022-08-08,2027-03-08,True
3000492,117641,2037414,Virtual,Active,2023-01-29,2027-01-16,False
3000493,102463,2010819,Debit,Active,2022-01-10,2027-02-27,True
3000494,118073,2011924,Debit,Active,2023-03-25,2026-05-05,True
3000495,103723,2039247,Virtual,Active,2022-01-22,2027-02-18,True
3000496,111621,2039897,Debit,Active,2023-06-06,2027-12-26,True
3000497,106746,2014354,Debit,Active,2023-08-07,2027-06-28,True
3000498,115947,2009579,Debit,Active,2023-07-14,2026-03-09,False
3000499,100771,2038671,Debit,Active,2024-04-28,2028-10-01,True
3000500,105752,2035791,Debit,Active,2023-02-18,2028-02-04,True
3000501,125099,2017114,Debit,Active,2022-07-27,2026-08-22,True
3000502,102640,2026898,Debit,Active,2022-12-11,2025-09-03,False
3000503,129107,2034645,Credit,Active,2023-02-06,2026-07-13,True
3000504,121250,2038451,Credit,Active,2024-07-07,2027-11-24,True
3000505,124684,2013847,Virtual,Active,2022-05-18,2025-05-01,True
3000506,128165,2005611,Debit,Active,2023-01-04,2025-08-15,True
3000507,103576,2030201,Debit,Expired,2022-05-24,2025-10-19,True
3000508,109446,2026103,Credit,Active,2023-10-24,2027-11-21,True
3000509,104460,2040401,Debit,Active,2022-02-12,2024-12-12,True
3000510,117542,2028637,Virtual,Cancelled,2023-06-28,2027-01-16,True
3000511,118365,2017285,Debit,Active,2022-11-13,2027-04-14,True
3000512,124703,2030706,Credit,Active,2022-04-28,2025-05-11,True
3000513,127384,2001065,Debit,Active,2024-11-01,2029-07-22,False
3000514,128701,2028646,Virtual,Active,2023-01-15,2026-01-05,False
3000515,127614,2012400,Virtual,Active,2023-04-17,2027-01-19,True
3000516,103014,2019054,Debit,Active,2023-08-28,2027-05-06,True
3000517,111944,2025354,Credit,Active,2024-10-18,2027-12-10,False
3000518,107213,2027198,Virtual,Active,2022-09-14,2025-04-10,False
3000519,118456,2003335,Debit,Active,2022-11-18,2025-12-24,True
3000520,117187,2023924,Credit,Active,2022-04-13,2025-03-27,True
3000521,114412,2037269,Debit,Active,2023-02-15,2026-03-12,True
3000522,104328,2008067,Debit,Active,2023-09-27,2028-11-06,True
3000523,117375,2011969,Debit,Active,2022-01-21,2026-07-11,False
3000524,110647,2032904,Debit,Active,2024-02-22,2027-12-22,True
3000525,126561,2041924,Credit,Active,2022-03-18,2025-02-05,True
3000526,114441,2009049,Debit,Active,2023-02-24,2027-05-27,False
3000527,111544,2033329,Debit,Active,2022-07-13,2027-07-16,True
3000528,115443,2028242,Virtual,Active,2024-05-10,2028-01-16,True
3000529,105846,2010447,Debit,Expired,2024-11-07,2029-06-07,True
3000530,122638,2011430,Credit,Active,2022-03-10,2027-03-14,True
3000531,115698,2008086,Virtual,Cancelled,2024-03-19,2029-01-12,True
3000532,119907,2003401,Debit,Active,2022-12-30,2027-09-25,True
3000533,123294,2040870,Virtual,Active,2024-07-26,2028-05-20,True
3000534,102987,2002229,Debit,Expired,2024-07-13,2029-04-29,True
3000535,103209,2009887,Debit,Active,2023-06-22,2026-02-07,True
3000536,117727,2025795,Debit,Active,2023-07-06,2027-08-03,True
3000537,100332,2027233,Credit,Active,2023-09-15,2026-07-30,True
3000538,103795,2041585,Virtual,Blocked,2022-10-31,2027-02-02,False
3000539,118808,2029352,Debit,Active,2023-02-11,2026-07-17,True
3000540,119475,2022159,Credit,Active,2023-01-02,2026-11-03,True
3000541,127808,2026749,Virtual,Active,2023-01-02,2026-03-30,False
3000542,110650,2025002,Debit,Active,2024-08-21,2029-06-17,True
3000543,114619,2018039,Debit,Active,2023-12-16,2028-03-13,True
3000544,111127,2016050,Virtual,Active,2023-05-08,2028-02-04,True
3000545,105889,2009401,Debit,Active,2023-11-13,2027-07-06,False
3000546,100320,2030648,Debit,Active,2023-05-05,2027-12-07,True
3000547,102027,2028674,Debit,Active,2023-10-04,2026-10-02,True
3000548,118106,2021322,Debit,Active,2023-05-26,2027-10-22,True
3000549,113342,2033196,Debit,Expired,2024-11-09,2029-01-01,True
3000550,129993,2041771,Credit,Active,2024-11-11,2027-10-16,True
3000551,106077,2014710,Debit,Active,2023-07-26,2026-10-09,True
3000552,120833,2022448,Debit,Active,2022-02-26,2026-07-14,False
3000553,121580,2003308,Credit,Active,2024-07-08,2027-12-18,True
3000554,123630,2015382,Debit,Cancelled,2024-02-08,2027-03-11,True
3000555,106086,2029373,Debit,Active,2023-12-04,2027-08-23,True
3000556,111615,2003672,Debit,Active,2024-11-20,2027-05-23,True
3000557,125829,2012198,Debit,Active,2023-04-24,2027-03-06,True
3000558,128436,2040253,Credit,Active,2023-11-24,2027-04-17,True
3000559,101451,2022735,Debit,Expired,2023-05-16,2027-12-24,True
3000560,108311,2004930,Debit,Active,2022-10-10,2027-08-16,True
3000561,120376,2007905,Debit,Active,2022-02-13,2025-09-23,True
3000562,101773,2041511,Debit,Active,2023-08-09,2028-01-02,True
3000563,100017,2005435,Debit,Active,2024-03-20,2027-08-27,False
3000564,123748,2032529,Virtual,Active,2022-06-09,2025-01-09,False
3000565,104863,2031384,Debit,Expired,2023-06-24,2027-07-01,True
3000566,111796,2014512,Debit,Active,2023-06-15,2026-12-30,False
3000567,110811,2010766,Debit,Active,2023-08-16,2028-01-06,True
3000568,122141,2034329,Debit,Active,2022-02-13,2024-11-15,False
3000569,103476,2009678,Debit,Blocked,2022-03-12,2025-11-01,True
3000570,105060,2022496,Debit,Active,2023-03-01,2026-03-07,True
3000571,100001,2003158,Debit,Cancelled,2024-02-19,2026-11-03,False
3000572,112293,2016261,Credit,Active,2022-01-05,2025-04-24,True
3000573,120272,2041419,Debit,Expired,2022-03-10,2024-12-12,True
3000574,114285,2036992,Debit,Active,2023-06-05,2026-02-15,True
3000575,121131,2020917,Debit,Active,2022-11-11,2025-07-12,True
3000576,103115,2018393,Debit,Active,2024-06-13,2027-07-08,True
3000577,129001,2026475,Debit,Active,2022-06-22,2026-02-10,True
3000578,104048,2020811,Debit,Active,2023-05-30,2027-03-16,True
3000579,124511,2025650,Debit,Active,2023-06-15,2026-07-10,True
3000580,123187,2009056,Debit,Active,2023-08-30,2028-10-30,True
3000581,102683,2006072,Debit,Cancelled,2023-04-25,2026-09-14,True
3000582,104931,2014713,Debit,Active,2023-09-24,2028-03-28,True
3000583,110607,2014396,Virtual,Expired,2023-01-09,2026-11-21,True
3000584,119397,2019004,Debit,Active,2022-11-01,2027-06-19,True
3000585,117318,2031760,Debit,Active,2022-09-25,2027-03-05,True
3000586,900172,2018983,Virtual,Blocked,2022-06-23,2025-03-23,True
3000587,100769,2038738,Debit,Expired,2023-12-19,2027-11-01,True
3000588,110220,2002452,Debit,Active,2022-09-02,2026-10-05,True
3000589,110502,2038453,Debit,Active,2023-06-09,2027-10-11,False
3000590,116987,2020477,Debit,Expired,2023-04-13,2028-05-30,True
3000591,120148,2019486,Debit,Active,2023-09-09,2027-06-27,True
3000592,111216,2032597,Credit,Active,2022-04-23,2027-05-29,True
3000593,108484,2017968,Credit,Active,2023-05-16,2025-12-14,True
3000594,123090,2032557,Debit,Active,2024-09-13,2029-11-09,True
3000595,107741,2017291,Debit,Active,2024-03-01,2028-03-04,True
3000596,118693,2011612,Virtual,Active,2024-09-14,2029-05-04,True
3000597,113553,2034226,Debit,Active,2023-06-27,2028-01-16,True
3000598,100258,2009912,Debit,Active,2022-11-29,2026-05-12,True
3000599,122306,2032823,Virtual,Expired,2024-03-14,2027-06-27,False
3000600,109402,2022296,Debit,Active,2022-04-08,2027-05-31,True
3000601,108573,2007650,Credit,Cancelled,2023-08-11,2028-09-04,True
3000602,108319,2038287,Debit,Active,2024-01-15,2027-07-16,True
3000603,105167,2035726,Debit,Expired,2024-09-26,2028-06-07,True
3000604,113750,2029360,Credit,Active,2023-08-27,2027-09-15,True
3000605,114868,2018199,Debit,Active,2022-01-15,2027-03-17,True
3000606,122877,2021448,Virtual,Active,2024-02-27,2027-06-02,False
3000607,125068,2039377,Debit,Active,2024-05-05,2027-03-05,True
3000608,113205,2020819,Debit,Active,2022-07-04,2026-04-02,True
3000609,127773,2009502,Debit,Active,2022-08-23,2026-04-15,True
3000610,108714,2019297,Debit,Expired,2024-10-03,2028-01-14,True
3000611,101138,2031021,Debit,Active,2024-11-25,2027-05-20,True
3000612,122458,2005266,Debit,Active,2022-05-05,2027-04-15,True
3000613,104278,2021082,Debit,Cancelled,2023-02-02,2025-11-16,True
3000614,122449,2013468,Debit,Active,2023-06-17,2027-01-11,True
3000615,121966,2025720,Credit,Active,2024-07-21,2028-08-17,True
3000616,123246,2001033,Debit,Expired,2022-05-24,2027-06-03,True
3000617,108160,2019410,Credit,Blocked,2023-08-20,2026-05-10,True
3000618,123846,2034813,Debit,Expired,2024-01-21,2029-01-18,True
3000619,110692,2017815,Debit,Active,2023-02-26,2027-01-14,True
3000620,103271,2026902,Credit,Active,2024-05-24,2029-04-27,True
3000621,105845,2018640,Debit,Active,2024-08-11,2028-02-06,False
3000622,108717,2026441,Debit,Cancelled,2024-02-04,2028-02-13,True
3000623,115535,2031516,Debit,Active,2022-08-15,2027-09-24,True
3000624,119176,2020430,Debit,Active,2023-02-28,2026-05-31,False
3000625,100157,2036217,Debit,Active,2023-06-29,2026-08-24,True
3000626,123390,2033333,Debit,Active,2022-09-20,2027-02-17,True
3000627,123629,2009480,Debit,Active,2024-01-05,2026-11-07,True
3000628,113983,2024308,Debit,Active,2022-11-29,2025-09-02,True
3000629,121064,2040768,Virtual,Expired,2022-11-18,2026-03-30,True
3000630,116817,2024058,Debit,Active,2022-04-28,2026-04-23,True
3000631,100857,2011506,Debit,Expired,2022-02-23,2026-01-23,True
3000632,125251,2026792,Credit,Active,2024-01-18,2029-03-17,True
3000633,129760,2025742,Credit,Cancelled,2022-04-28,2026-09-14,True
3000634,128902,2031236,Debit,Active,2022-03-02,2025-06-19,True
3000635,124682,2013779,Virtual,Active,2022-04-21,2025-12-14,True
3000636,125911,2026155,Debit,Active,2022-12-24,2028-02-02,True
3000637,121365,2029100,Debit,Expired,2024-10-05,2028-04-04,True
3000638,120210,2016748,Debit,Active,2022-11-24,2025-09-19,True
3000639,100274,2001825,Credit,Active,2024-03-16,2029-02-27,True
3000640,900137,2033309,Debit,Active,2023-03-21,2027-07-05,True
3000641,105530,2000098,Credit,Active,2022-12-03,2027-01-26,True
3000642,116904,2013758,Debit,Active,2022-03-23,2026-01-17,False
3000643,120263,2008492,Debit,Expired,2022-07-08,2027-03-11,False
3000644,124654,2004815,Debit,Active,2022-09-16,2027-07-22,True
3000645,114438,2012995,Credit,Active,2022-05-10,2025-05-20,True
3000646,102047,2007566,Debit,Active,2024-06-27,2028-04-25,True
3000647,120019,2033374,Debit,Active,2022-02-04,2025-11-01,True
3000648,112982,2039726,Debit,Active,2024-06-26,2029-02-13,False
3000649,900100,2041442,Debit,Active,2022-06-03,2025-05-21,True
3000650,112979,2023332,Debit,Active,2024-08-05,2027-08-07,True
3000651,129890,2020225,Debit,Expired,2022-10-21,2026-07-26,True
3000652,115918,2016486,Debit,Active,2022-09-22,2027-01-23,True
3000653,100852,2010304,Debit,Active,2022-07-04,2026-09-27,True
3000654,112823,2010417,Debit,Active,2024-11-08,2028-05-07,True
3000655,127466,2022991,Virtual,Active,2022-06-30,2025-09-10,False
3000656,124308,2019808,Credit,Active,2022-03-20,2025-03-09,True
3000657,125390,2001271,Credit,Active,2022-02-28,2026-12-07,True
3000658,107230,2022986,Debit,Active,2023-06-06,2026-06-13,True
3000659,107642,2013662,Virtual,Active,2023-01-17,2027-09-21,True
3000660,102007,2001437,Virtual,Active,2024-05-10,2028-12-22,True
3000661,107263,2001319,Debit,Active,2023-09-17,2026-10-11,True
3000662,100363,2013211,Virtual,Active,2024-11-25,2027-10-27,True
3000663,106110,2034981,Debit,Active,2024-02-01,2026-10-16,False
3000664,108023,2012161,Debit,Active,2022-08-02,2026-03-26,True
3000665,110952,2035381,Debit,Active,2023-03-02,2027-03-17,True
3000666,115444,2026581,Debit,Active,2023-12-24,2028-02-23,True
3000667,101337,2031317,Virtual,Active,2023-09-12,2026-06-20,True
3000668,124237,2005521,Virtual,Active,2023-08-14,2027-08-06,True
3000669,100139,2009374,Virtual,Active,2023-07-05,2026-04-27,True
3000670,129887,2017496,Credit,Active,2024-10-31,2028-05-24,True
3000671,127756,2036732,Debit,Active,2022-02-26,2025-08-18,True
3000672,123720,2028268,Credit,Active,2022-03-31,2026-07-12,True
3000673,106972,2004385,Debit,Active,2024-11-15,2028-12-15,True
3000674,128070,2009754,Debit,Active,2023-11-08,2029-01-08,True
3000675,129394,2021830,Virtual,Active,2022-07-31,2027-07-27,False
3000676,122940,2000347,Debit,Active,2024-08-04,2027-08-27,True
3000677,117705,2014401,Debit,Blocked,2024-03-16,2028-05-12,True
3000678,126032,2027687,Credit,Expired,2024-08-25,2029-09-06,True
3000679,125127,2011560,Credit,Active,2022-12-08,2025-11-16,True
3000680,127422,2009396,Debit,Cancelled,2023-01-30,2025-08-13,True
3000681,101287,2000591,Debit,Cancelled,2024-05-12,2027-11-25,True
3000682,115525,2010610,Credit,Active,2024-03-18,2028-01-26,True
3000683,126061,2013564,Debit,Active,2023-01-17,2026-04-12,False
3000684,111164,2030040,Debit,Active,2023-04-19,2026-02-13,True
3000685,127005,2010104,Virtual,Active,2022-06-19,2026-09-19,True
3000686,101882,2021464,Credit,Active,2023-09-01,2027-10-21,True
3000687,128181,2001094,Credit,Active,2023-07-11,2028-05-24,False
3000688,124679,2036998,Credit,Active,2023-06-25,2026-03-15,False
3000689,119538,2010082,Debit,Cancelled,2024-06-01,2028-01-31,True
3000690,112562,2020594,Debit,Expired,2022-08-27,2026-01-04,True
3000691,103173,2041436,Credit,Active,2024-11-01,2029-03-28,True
3000692,113167,2041147,Credit,Blocked,2023-02-22,2027-09-26,True
3000693,105408,2012960,Virtual,Active,2024-08-27,2029-08-24,True
3000694,100755,2029511,Debit,Expired,2022-02-05,2025-03-28,True
3000695,110782,2033880,Debit,Active,2022-02-16,2025-02-19,True
3000696,125985,2018545,Credit,Active,2022-02-13,2027-04-15,True
3000697,128515,2000884,Virtual,Active,2022-10-29,2027-01-21,True
3000698,112738,2001729,Credit,Active,2022-10-14,2026-10-31,True
3000699,123986,2003220,Virtual,Active,2022-10-29,2027-01-20,False
3000700,129552,2031140,Debit,Active,2024-03-28,2028-07-17,True
3000701,125185,2017571,Debit,Active,2024-03-17,2029-02-20,True
